origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
101,5237055842,4989551.397281339,32.37584789468927,1193197.1421245814,6182780.915253815
101,5237055843,4989551.397281339,57.070921724405366,196652.82965913098,5186261.297862195
101,5237055844,4989551.397281339,76.6972851560126,250542.92428786945,5240171.018854365
101,5237055805,4989551.397281339,61.792867302650485,581952.4822514154,5571565.672400057
101,5237055806,4989551.397281339,68.83496835013949,535449.0256443366,5525069.257894026
101,5237055815,4989551.397281339,67.90483271432558,734192.7186312777,5723812.020745331
101,5237055845,4989551.397281339,90.83826025591165,963985.0326845681,5953627.268226163
101,5237055850,4989551.397281339,69.5440490472716,15153448.082926592,20143069.02425698
101,5237055851,4989551.397281339,70.93073930501752,15121662.449135633,20111284.77715628
101,5237055852,4989551.397281339,37.03610091150191,2019387.6453187482,7008976.078701
101,5237055853,4989551.397281339,58.60189980708957,453656.5677464291,5443266.5669275755
101,5237055854,4989551.397281339,73.30576171188741,121148.96600208324,5110773.669045134
101,5237055860,4989551.397281339,57.31539429742264,2137861.2326744082,7127469.945350045
101,5237055861,4989551.397281339,43.80668923348969,312653.03285517136,5302248.236825745
101,5237055862,4989551.397281339,36.57982939047373,1129093.1454748295,6118681.122585559
101,5237055863,4989551.397281339,49.84338455114292,2659612.4851574064,7649213.725823296
101,5237055864,4989551.397281339,69.09821777601577,260197.502024006,5249817.997523122
102,5237055870,2868461.2604941376,51.9546265808166,408670.6704147079,3277183.8855354264
102,5237055871,2868461.2604941376,29.907209436904786,1414762.1680226487,4283253.335726223
102,5237055872,2868461.2604941376,27.802789238636922,31490.78454963966,2899979.847833016
102,5237055881,2868461.2604941376,12.05279029801183,1023523.3452886256,3891996.658573061
102,5237055882,2868461.2604941376,17.204964369546698,921355.8886566892,3789834.3541151965
102,5237055890,2868461.2604941376,30.47338922911616,1350643.4467028633,4219135.18058623
102,5237055891,2868461.2604941376,19.283258730889678,213666.69436542375,3082147.2381182923
102,5237055893,2868461.2604941376,93.32316393887056,1942566.7633815606,4811121.347039637
102,5237056800,2868461.2604941376,41.98022030241657,548440.0552967079,3416943.296011148
102,5237056801,2868461.2604941376,44.85393641204562,1754509.082305928,4623015.196736477
102,5237056803,2868461.2604941376,71.61564387694553,3595977.8471344365,6464510.723272451
102,5237056810,2868461.2604941376,51.3389534136498,6865980.09860582,9734492.698053371
102,5237056811,2868461.2604941376,57.79645980423909,170110.71883515877,3038629.7757891007
102,5237056812,2868461.2604941376,44.93345511802994,2821823.2162339226,5690329.410183178
102,5237056820,2868461.2604941376,79.9496409779074,10047502.631195484,12916043.841330599
102,5237056821,2868461.2604941376,63.76702316417643,332814.9647064201,3201339.992223722
102,5237056830,2868461.2604941376,84.11989763351195,810993.2247408906,3679538.6051326618
103,5237055873,1193557.698790217,61.537039437439034,249737.01956988696,1443356.2553995415
103,5237055874,1193557.698790217,64.36365553728568,640641.2310901972,1834263.2935359515
103,5237055883,1193557.698790217,60.40786157764792,767618.4792058581,1961236.5858576526
103,5237055884,1193557.698790217,68.18806238613713,1912107.7597557544,3105733.6466083573
103,5237055894,1193557.698790217,50.74287241980204,328462.2988488907,1522070.7405115275
103,5237055855,1193557.698790217,100.05809340256269,270304.6766167916,1463962.4335004112
103,5237055856,1193557.698790217,115.26294652427089,195925.94470985408,1389598.9064465952
103,5237055865,1193557.698790217,85.21984742540889,68556.00462086186,1262198.9232585044
103,5237055866,1193557.698790217,97.92022519388854,590035.8146970208,1783691.4337124317
103,5237055875,1193557.698790217,86.41750374026353,2394151.913601073,3587796.02989503
103,5237055876,1193557.698790217,95.17639488842923,1787399.3737067606,2981052.248891866
103,5237055885,1193557.698790217,64.2887253387464,3318440.616639042,4512062.604154598
103,5237055886,1193557.698790217,86.18973734796256,342517.44718057633,1536161.3357081413
103,5237055887,1193557.698790217,99.77463945321637,125710.80343568508,1319368.2768653554
103,5237055895,1193557.698790217,50.99123218058003,1360720.654621668,2554329.3446440655
103,5237055896,1193557.698790217,67.44016241864018,1357316.520638758,2550941.6595913935
103,5237055897,1193557.698790217,87.05815678448386,1848084.356305589,3041729.1132525904
103,5237056749,1193557.698790217,109.0447922829974,558493.5269931646,1752160.2705756647
103,5237056759,1193557.698790217,124.35020502187548,330475.9895785226,1524158.0385737615
103,5237056804,1193557.698790217,35.779806971045986,88369.12245106227,1281962.6010482504
103,5237056814,1193557.698790217,18.397141254736162,1461952.203363811,2655528.299295283
103,5237056823,1193557.698790217,20.485314756610602,49021.0961906135,1242599.2802955871
103,5237056824,1193557.698790217,3.2050234123712684,3065808.926789112,4259369.830602741
103,5237056832,1193557.698790217,43.0607659905188,5574025.890800199,6767626.650356406
103,5237056833,1193557.698790217,30.837649679987543,643060.388642844,1836648.925082741
103,5237056834,1193557.698790217,34.69093168844884,279087.5810882737,1472679.9708101794
103,5237056840,1193557.698790217,98.75777290698068,4786705.568054806,5980362.024617931
103,5237056841,1193557.698790217,84.76486421167006,3489908.985575943,4683551.449230371
103,5237056842,1193557.698790217,67.01230528538514,353217.3774600238,1546842.0885555262
103,5237056843,1193557.698790217,37.86386675531312,265216.15137110045,1458811.7140280728
103,5237056844,1193557.698790217,55.01448977025513,1878451.991603818,3072064.7048838055
103,5237056805,1193557.698790217,46.862772519714014,323028.4320060285,1516632.9935687652
103,5237056806,1193557.698790217,66.19921660962824,931837.6464944415,2125461.5445012683
103,5237056807,1193557.698790217,82.37355990170707,155205.68129953413,1348845.753649653
103,5237056818,1193557.698790217,126.77129620563747,4258015.575374757,5451700.04546118
103,5237056828,1193557.698790217,104.26318298944769,2797227.1284155874,3990889.090388794
103,5237056845,1193557.698790217,44.29593261362604,333250.3649497788,1526852.3596726095
103,5237056846,1193557.698790217,72.0182534758148,5769271.894795734,6962901.611839428
103,5237056851,1193557.698790217,122.6456293869759,232872.82816060545,1426553.1725802093
103,5237056852,1193557.698790217,79.28300520269875,355152.54148408154,1548789.5232795011
103,5237056853,1193557.698790217,47.44863929639844,402105.435292707,1595710.5827222206
103,5237056854,1193557.698790217,63.12384550678658,451309.05285523244,1644929.8754909562
103,5237056860,1193557.698790217,120.89269808161089,972121.3256905974,2165799.9171788963
103,5237056861,1193557.698790217,93.91714323790274,372972.6302068098,1566624.246140265
103,5237056862,1193557.698790217,101.0416968870748,1502912.584694863,2696571.325181967
103,5237056863,1193557.698790217,65.12956445267706,1688970.4379256496,2882593.2662803195
103,5237056864,1193557.698790217,58.82937657985202,155228.5015886433,1348845.0297554403
103,5237056870,1193557.698790217,119.6658104161112,1934043.759187908,3127721.123788541
103,5237056871,1193557.698790217,120.72872393841665,58978.7057473127,1252657.133261468
103,5237056872,1193557.698790217,92.15367541509235,330186.62999442895,1523836.482460061
103,5237056873,1193557.698790217,82.34117316923415,686834.6039080942,1880474.6438714806
103,5237056874,1193557.698790217,54.10136308150323,727951.6368353337,1921563.4369886322
103,5237056880,1193557.698790217,120.11721350700903,3685910.6261994364,4879588.44220316
103,5237056883,1193557.698790217,72.10940508301749,889097.6987687142,2082727.5069640144
103,5237056884,1193557.698790217,59.93596036567203,43068.900951814234,1236686.5357023969
103,5237056890,1193557.698790217,131.6397026222446,233072.11282858523,1426761.4513214247
103,5237056893,1193557.698790217,81.27882507514009,927900.6932935221,2121539.6709088143
103,5237056855,1193557.698790217,49.42819847912138,400717.46674061345,1594324.5937293097
103,5237056856,1193557.698790217,72.498842199647,301750.34395564656,1495380.5415880631
103,5237056865,1193557.698790217,62.21686930198554,1602907.4753464742,2796527.3910059934
103,5237056866,1193557.698790217,82.0427717138933,1787838.1980364963,2981477.939598427
103,5237056875,1193557.698790217,78.08322151105006,17618449.446550455,18812085.228562184
103,5237057803,1193557.698790217,107.84781112776453,289873.2385781984,1483538.7851795433
104,5237056839,2494876.989709577,65.27874001479158,299717.7642256919,2794660.032675284
104,5237056847,2494876.989709577,67.9900541645851,651487.5709357843,3146432.550699526
104,5237056848,2494876.989709577,60.359975940467955,549589.9591421812,3044527.3088276987
104,5237056849,2494876.989709577,50.71055580976309,273828.4822049063,2768756.182470293
104,5237056894,2494876.989709577,113.0599411343439,1177066.6409133447,3672056.690564056
104,5237056857,2494876.989709577,58.37854774130312,1464131.0971246476,3959066.465381966
104,5237056858,2494876.989709577,42.63718118447003,175883.59538191766,2670803.222272679
104,5237056859,2494876.989709577,34.12681517485133,230804.53480229637,2725715.651327048
104,5237056867,2494876.989709577,52.61489763555568,1064301.5194978367,3559231.1241050493
104,5237056868,2494876.989709577,26.100889549667645,504423.0140258658,2999326.1046249922
104,5237056869,2494876.989709577,17.21968116681505,457222.4126797503,2952116.6220704946
104,5237056876,2494876.989709577,68.45675825796155,295787.3877843268,2790732.834252162
104,5237056877,2494876.989709577,57.2066837270189,1098575.610685563,3593509.807078867
104,5237056878,2494876.989709577,19.463340250395706,45209.8207832139,2540106.273833041
104,5237056879,2494876.989709577,8.098917969827776,1880480.702652378,4375365.791279925
104,5237056885,2494876.989709577,102.4223839520844,3078978.2240571347,5573957.636150664
104,5237056886,2494876.989709577,71.75396868035341,669883.8817537053,3164832.625431963
104,5237056887,2494876.989709577,56.85629889905664,926576.1369771552,3421509.9829856316
104,5237056888,2494876.989709577,40.427289056093464,853485.0756308128,3348402.492629446
104,5237056889,2494876.989709577,27.633863529800898,1310015.2321322297,3804919.8557053367
104,5237056895,2494876.989709577,107.09425628699756,215650.45055752734,2710634.534523391
104,5237056896,2494876.989709577,88.27572819337566,497431.27352812554,2992396.5389658962
104,5237056897,2494876.989709577,73.04668368707267,483022.71177233476,2977972.748165599
104,5237056898,2494876.989709577,59.05311422435394,28721.57590136535,2523657.6187251667
104,5237056899,2494876.989709577,43.648448275908635,310533.4024933583,2805454.040651211
104,5237056940,2494876.989709577,66.54170688608728,1950701.2754402102,4445644.806856673
104,5237056950,2494876.989709577,50.158581746694466,873764.728553639,3368691.876844963
104,5237056960,2494876.989709577,55.037337483534394,1333324.4055253298,3828256.43257239
104,5237056990,2494876.989709577,50.71257810414954,2004866.7144228364,4499794.416710518
104,5237056991,2494876.989709577,68.23324873254015,18085001.97978248,20579947.20274079
104,5237057804,2494876.989709577,130.73156714604409,859243.1770989209,3354250.8983756443
104,5237057813,2494876.989709577,165.5556927725358,2623745.9017083975,5118788.447110747
104,5237057814,2494876.989709577,136.67432742881138,654066.2936779476,3149079.9577149535
104,5237057824,2494876.989709577,144.01026704132758,3453820.349506572,5948841.34948319
104,5237057833,2494876.989709577,176.81229437700455,5838978.879640086,8334032.681644039
104,5237057834,2494876.989709577,167.12680232298533,418810.0281468709,2913854.144658771
104,5237057844,2494876.989709577,177.6340247448365,2136114.2827274967,4631168.906461818
104,5237057805,2494876.989709577,114.56780960539369,1322534.7790371524,3817526.336556335
104,5237057806,2494876.989709577,100.74550922271442,158574.35658169587,2653552.0918004955
104,5237057807,2494876.989709577,107.83519675141171,3478137.2825384354,5973122.107444764
104,5237057808,2494876.989709577,80.40673976237568,972921.8872843306,3467879.28373367
104,5237057809,2494876.989709577,61.52270565507441,1958138.9831568617,4453077.495572094
104,5237057815,2494876.989709577,124.92755280948175,19150978.41977415,21645980.337036535
104,5237057816,2494876.989709577,110.1679928696242,9685.853677615794,2504673.0113800624
104,5237057817,2494876.989709577,118.39812311839245,16468232.190678956,18963227.57851165
104,5237057818,2494876.989709577,98.44212536937002,272821.3784475892,2767796.8102825354
104,5237057819,2494876.989709577,79.48513634830299,3213096.4826457635,5708052.957491688
104,5237057825,2494876.989709577,130.34365066921987,701903.208988533,3196910.5423487793
104,5237057826,2494876.989709577,120.63508211562174,1706777.1339020731,4201774.758693766
104,5237057827,2494876.989709577,130.9647410416467,1326981.3074258862,3821989.261876505
104,5237057828,2494876.989709577,124.86449411271738,3757818.4719837783,6252820.326187468
104,5237057829,2494876.989709577,98.25400408195011,4086110.33481595,6581085.578529609
104,5237057835,2494876.989709577,136.32899847922207,493220.16350798676,2988233.482216043
104,5237057836,2494876.989709577,138.72430712506716,1854932.5065606073,4349948.220577309
104,5237057837,2494876.989709577,143.5391364502657,1087337.931937645,3582358.4607836725
104,5237057838,2494876.989709577,141.01203937167801,338594.8984342148,2833612.9001831636
104,5237057845,2494876.989709577,161.60832555418858,3793744.113032328,6288782.711067459
104,5237057846,2494876.989709577,160.79099915121057,1365534.399738521,3860572.1804472497
104,5237057847,2494876.989709577,146.69684160417907,801797.7044084126,3296821.3909595935
104,5237057848,2494876.989709577,152.24609917531748,921499.9887803876,3416529.22458914
104,5237057854,2494876.989709577,191.8171044150469,18614986.336303726,21110055.14311772
104,5237057855,2494876.989709577,159.74073945334686,365457.5573891888,2860494.2878382187
104,5237057856,2494876.989709577,162.06971390358183,18942537.396975603,21437576.456399083
104,5237057857,2494876.989709577,165.21422479798002,1833516.5926904606,4328558.796624836
104,5237057858,2494876.989709577,170.40000109283972,18044355.391718313,20539402.78142898
104,5237057865,2494876.989709577,177.10879767829496,689180.5373831608,3184234.635890416
104,5237057866,2494876.989709577,154.2723448786027,92272.48900123175,2587303.751055687
104,5237057867,2494876.989709577,174.47502748449168,4258207.154290408,6753258.619027469
104,5237057868,2494876.989709577,173.91029961804705,1932256.2793477606,4427307.179356956
104,5237057875,2494876.989709577,183.2779286213691,377090.32036425936,2872150.5880024577
104,5237057876,2494876.989709577,180.33819249844768,642864.3038566739,3137921.6317587495
104,5237057877,2494876.989709577,184.32003206292922,144985.74864609758,2640047.0583877377
104,5237057878,2494876.989709577,180.63867869926477,19081911.470322285,21576969.09871056
104,5237057887,2494876.989709577,169.21628952986927,2020091.4581775349,4515137.664176642
104,5237057888,2494876.989709577,194.59788991390238,1358287.2662556518,3853358.8538551424
104,5237057897,2494876.989709577,171.51453481755811,732345.0369937416,3227393.541238136
104,5237057898,2494876.989709577,201.25885744275357,823875.7896393366,3318954.038206356
104,5237057900,2494876.989709577,78.5693308530991,3808298.62600344,6303254.18504387
104,5237057901,2494876.989709577,73.1994294281623,1136722.3184873194,3631672.507626325
104,5237058808,2494876.989709577,199.93198664179909,1182292.611084151,3677369.5327803697
104,5237058817,2494876.989709577,182.85076208001541,896095.0470549728,3391154.88752663
104,5237058818,2494876.989709577,199.25160321006408,2064809.3287537047,4559885.570066491
104,5237058827,2494876.989709577,199.0011579875242,502934.3875656849,2998010.3784332494
105,5237056986,6939548.100835,183.53634729206024,781438.0607071251,7721169.697889417
105,5237056987,6939548.100835,204.6826887827237,2344491.390530728,9284244.17405451
105,5237056995,6939548.100835,162.93283918221965,1287821.9902869356,8227533.0239611175
105,5237056996,6939548.100835,173.61793373405618,1301591.412449106,8241313.131217841
105,5237056997,6939548.100835,190.6892499288596,990620.7811007592,7930359.5711856885
105,5237057839,6939548.100835,35.80550770802824,143888.00825010648,7083471.914592815
105,5237057849,6939548.100835,53.21447699531693,499457.0543945105,7439058.369706506
105,5237057859,6939548.100835,69.91108608678553,19988662.031855606,26928280.04377669
105,5237057869,6939548.100835,82.70449867841567,1803488.6314517385,8743119.436785417
105,5237057879,6939548.100835,112.76206869367043,4077456.8215740486,11017117.684477743
105,5237057889,6939548.100835,126.51999708350885,2375907.9305731114,9315582.551405195
105,5237057899,6939548.100835,130.49485436686876,1091432.2411890954,8031110.836878462
105,5237057902,6939548.100835,76.997810793475,1586791.885342369,8526416.983988162
105,5237057903,6939548.100835,104.15245725664695,3104288.139722047,10043940.393014304
105,5237057904,6939548.100835,123.08797685181153,190061.99377598506,7129733.182587837
105,5237057911,6939548.100835,61.46064690104525,138864.7113455097,7078474.272827411
105,5237057912,6939548.100835,74.94416395521074,758966.6459765257,7698589.690975481
105,5237057913,6939548.100835,90.88490349424525,16882855.718387596,23822494.70412609
105,5237057914,6939548.100835,111.01991254977105,202098.4317199561,7141757.552467506
105,5237057921,6939548.100835,44.7845006034913,961771.6284732807,7901364.513808885
105,5237057922,6939548.100835,76.60824681114764,1545467.9971209369,8485092.706202747
105,5237057923,6939548.100835,91.87482591420722,4469325.621003769,11408965.596664684
105,5237057924,6939548.100835,166.37769730470478,1853052.6134925939,8792767.092024898
105,5237057930,6939548.100835,20.734617724056537,489428.8030698184,7428997.638522543
105,5237057931,6939548.100835,50.13344507367517,162220.22367467804,7101818.457954752
105,5237057932,6939548.100835,80.77456255590239,18954564.83923515,25894193.714632705
105,5237057933,6939548.100835,100.87433490183177,1984145.6220660468,8923794.597235948
105,5237057934,6939548.100835,117.25252035170197,347667.2614785938,7287332.614833945
105,5237057940,6939548.100835,36.97488679519613,146818.01785915415,7086403.09358095
105,5237057941,6939548.100835,60.807500231119995,1603537.5296927323,8543146.438027963
105,5237057942,6939548.100835,78.91913316788231,4811038.164780591,11750665.184748758
105,5237057943,6939548.100835,117.09415539652306,179689.11874647622,7119354.313736873
105,5237057944,6939548.100835,125.33977923653289,1064942.8653616305,8004616.305975867
105,5237057905,6939548.100835,144.1296136488311,1249926.4470769512,8189618.6775256
105,5237057906,6939548.100835,158.46047508639435,1447718.9145389134,8387425.475849
105,5237057907,6939548.100835,177.54904925225972,1512120.5922412714,8451846.242125524
105,5237057915,6939548.100835,131.06696959742436,2747423.8218598044,9687102.989664402
105,5237057916,6939548.100835,159.85052877032814,40412.755226590234,6980120.706590361
105,5237057917,6939548.100835,182.7989795307269,92241.35590032615,7031972.255714857
105,5237057925,6939548.100835,138.66125001557577,3003199.006837051,9942885.768922066
105,5237057926,6939548.100835,163.28552275694207,393262.9674817167,7332974.353839474
105,5237057927,6939548.100835,184.45908973161622,47635.12667910431,6987367.686603837
105,5237057935,6939548.100835,146.44962419652407,181299.76679165717,7120994.317250854
105,5237057936,6939548.100835,169.63615583396182,19686.34001688385,6959404.077007718
105,5237057937,6939548.100835,172.70953883427148,698392.5929666684,7638113.403340503
105,5237057945,6939548.100835,139.69769325429795,397745.96382391214,7337433.762352166
105,5237057946,6939548.100835,157.5106621622026,424794.6723800774,7364500.28387724
105,5237057950,6939548.100835,54.14799902466892,94217.97215486498,7033820.22098889
105,5237057951,6939548.100835,73.92305176568189,11701.044314052933,6951323.068200819
105,5237057952,6939548.100835,87.6170223856643,1307728.6894397542,8247364.40729714
105,5237057954,6939548.100835,135.42715586788907,938509.3092240046,7878192.837214873
105,5237057960,6939548.100835,70.28132866464578,1902761.5546636658,8842379.936827332
105,5237057961,6939548.100835,89.9844161772645,2452415.3953762124,9392053.48062739
105,5237057962,6939548.100835,95.5253190916292,685800.8135551538,7625444.439709246
105,5237057963,6939548.100835,122.58964258108197,2310532.103709394,9250202.794186976
105,5237057964,6939548.100835,142.6617989052169,591259.1146413699,7530949.877275276
105,5237057970,6939548.100835,95.16461888244284,1183512.0695862372,8123155.3350401195
105,5237057971,6939548.100835,101.64408753649313,18286942.526359096,25226592.271281634
105,5237057972,6939548.100835,104.1084602774657,2878.8202604713524,6942531.029555749
105,5237057973,6939548.100835,131.131170378092,48674.02241869607,6988353.254424075
105,5237057974,6939548.100835,154.96166145617917,3698273.165202096,10637976.227698553
105,5237057980,6939548.100835,112.61332862655696,613313.6657253696,7552974.3798889965
105,5237057981,6939548.100835,107.4551748484358,5576340.313897483,12515995.86990733
105,5237057982,6939548.100835,115.06147569153185,2125855.961804891,9065519.124115583
105,5237057983,6939548.100835,141.1483861982279,1236859.908865952,8176549.15808715
105,5237057984,6939548.100835,164.73673140433164,442563.61250207096,7382276.450068476
105,5237057990,6939548.100835,135.74786637687836,30444.668260991784,6970128.516962369
105,5237057991,6939548.100835,125.93661537500816,18102432.00767003,25042106.045120403
105,5237057992,6939548.100835,139.81335636335274,946886.5704778667,7886574.48466923
105,5237057993,6939548.100835,168.45417028390156,1538538.2273169989,8478254.782322284
105,5237057955,6939548.100835,159.73295676257,332831.3213807168,7272539.155172479
105,5237057956,6939548.100835,209.35106231580846,559063.6660235286,7498821.117920844
105,5237057965,6939548.100835,157.25687425743638,3170912.54588334,10110617.903592598
105,5237058809,6939548.100835,132.7420783822786,2264222.985906516,9203903.828819899
105,5237058819,6939548.100835,150.60947459700577,1931887.0919228357,8871585.802232433
105,5237058828,6939548.100835,154.06833307331573,1125426.9368455794,8065129.106013653
105,5237058829,6939548.100835,164.46410667228574,2943905.8448961773,9883618.40983785
105,5237058837,6939548.100835,162.76247440354513,726965.0029488537,7666675.866258258
105,5237058838,6939548.100835,151.90365181912983,1123242.1169661437,8062942.121452963
105,5237058839,6939548.100835,180.3186477539936,690564.935491244,7630293.354973999
105,5237058847,6939548.100835,175.22696353936288,5880.2771446445795,6945603.604943184
105,5237058848,6939548.100835,157.7140484334175,1690769.8109172804,8630475.625800714
105,5237058849,6939548.100835,175.8345006794292,1990700.4584442936,8930424.393779974
105,5237058857,6939548.100835,191.1883491929183,1892969.938480316,8832709.22766451
105,5237058858,6939548.100835,187.70965631983123,507141.5525990741,7446877.363090394
105,5237058859,6939548.100835,171.2466997104603,165938.7463191476,7105658.093853858
105,5237058878,6939548.100835,199.02705598599715,1709317.2067874167,8649064.334678404
105,5237058900,6939548.100835,149.5825230924216,2114298.52556559,9053996.208923683
105,5237058901,6939548.100835,139.78107113819124,1052901.3337956616,7992589.2157018
105,5237058902,6939548.100835,146.33982847949585,496843.9147905356,7436538.355454015
105,5237058903,6939548.100835,144.25816387065385,2209545.3184553664,9149237.677454237
105,5237058910,6939548.100835,145.59930817907437,669707.0055705014,7609400.70571368
105,5237058911,6939548.100835,155.9448294965028,389615.2550011008,7329319.300665597
